"date_time","gesamt"
2020-11-20 12:00:00,69.42775
2020-11-20 16:00:00,67.076
2020-11-20 20:00:00,63.27075
2020-11-21 12:00:00,61.18475
2020-11-21 16:00:00,60.2175
2020-11-21 20:00:00,57.61275
2020-11-27 12:00:00,69.7265
2020-11-27 16:00:00,67.87125
2020-11-27 20:00:00,63.832
2020-11-28 12:00:00,60.18625
2020-11-28 16:00:00,60.08775
2020-11-28 20:00:00,57.03825
2020-12-04 12:00:00,73.85325
2020-12-04 16:00:00,72.27175
2020-12-04 20:00:00,65.196
2020-12-05 12:00:00,60.9585
2020-12-05 16:00:00,60.68975
2020-12-05 20:00:00,56.393
2020-12-11 12:00:00,73.61925
2020-12-11 16:00:00,72.90675
2020-12-11 20:00:00,66.553
2020-12-12 12:00:00,61.50425
2020-12-12 16:00:00,61.1455
2020-12-12 20:00:00,57.081
2020-12-18 12:00:00,66.82575
2020-12-18 16:00:00,65.87275
2020-12-18 20:00:00,62.185
2020-12-19 12:00:00,57.7905
2020-12-19 16:00:00,59.5315
2020-12-19 20:00:00,55.9945
2020-12-25 12:00:00,51.68975
2020-12-25 16:00:00,49.314
2020-12-25 20:00:00,49.1615
2020-12-26 12:00:00,52.66975
2020-12-26 16:00:00,52.27
2020-12-26 20:00:00,53.02325
2021-01-01 12:00:00,49.2255
2021-01-01 16:00:00,49.5415
2021-01-01 20:00:00,50.49425
2021-01-02 12:00:00,54.51125
2021-01-02 16:00:00,54.51325
2021-01-02 20:00:00,52.6365
2021-01-08 12:00:00,70.542
2021-01-08 16:00:00,67.63
2021-01-08 20:00:00,63.76225
2021-01-09 12:00:00,60.891
2021-01-09 16:00:00,59.42575
2021-01-09 20:00:00,57.47
2021-01-15 12:00:00,73.71825
2021-01-15 16:00:00,70.239
2021-01-15 20:00:00,66.05975
2021-01-16 12:00:00,64.02375
2021-01-16 16:00:00,62.008
2021-01-16 20:00:00,60.13725
2021-01-22 12:00:00,72.5175
2021-01-22 16:00:00,68.38925
2021-01-22 20:00:00,66.00475
2021-01-23 12:00:00,62.4415
2021-01-23 16:00:00,57.99925
2021-01-23 20:00:00,57.11475
2021-01-29 12:00:00,73.98975
2021-01-29 16:00:00,68.775
2021-01-29 20:00:00,66.0105
2021-01-30 12:00:00,61.33675
2021-01-30 16:00:00,58.2935
2021-01-30 20:00:00,58.3685
2021-02-05 12:00:00,71.7315
2021-02-05 16:00:00,67.62325
2021-02-05 20:00:00,65.51175
2021-02-06 12:00:00,63.6875
2021-02-06 16:00:00,61.09325
2021-02-06 20:00:00,60.394
2021-02-12 12:00:00,73.214
2021-02-12 16:00:00,69.03625
2021-02-12 20:00:00,69.54175
2021-02-13 12:00:00,62.4805
2021-02-13 16:00:00,58.78825
2021-02-13 20:00:00,62.321
2021-02-19 12:00:00,70.5685
2021-02-19 16:00:00,63.75325
2021-02-19 20:00:00,64.15475
2021-02-20 12:00:00,58.2745
2021-02-20 16:00:00,53.11075
2021-02-20 20:00:00,57.797
2021-02-26 12:00:00,70.6375
2021-02-26 16:00:00,64.70825
2021-02-26 20:00:00,64.02325
2021-02-27 12:00:00,57.624
2021-02-27 16:00:00,53.18975
2021-02-27 20:00:00,55.35675
2021-03-05 12:00:00,70.72075
2021-03-05 16:00:00,65.61475
2021-03-05 20:00:00,64.635
2021-03-06 12:00:00,59.69825
2021-03-06 16:00:00,54.4325
2021-03-06 20:00:00,57.52625
2021-03-12 12:00:00,73.41775
2021-03-12 16:00:00,67.94425
2021-03-12 20:00:00,66.22575
2021-03-13 12:00:00,65.0745
2021-03-13 16:00:00,60.314
2021-03-13 20:00:00,60.38875
2021-03-19 12:00:00,71.927
2021-03-19 16:00:00,66.94225
2021-03-19 20:00:00,65.209
2021-03-20 12:00:00,60.767
2021-03-20 16:00:00,57.0775
2021-03-20 20:00:00,58.352
2021-03-26 12:00:00,67.27825
2021-03-26 16:00:00,61.67825
2021-03-26 20:00:00,62.637
2021-03-27 12:00:00,62.36525
2021-03-27 16:00:00,56.37525
2021-03-27 20:00:00,56.7915
2021-04-02 12:00:00,55.62375
2021-04-02 16:00:00,50.38625
2021-04-02 20:00:00,52.8645
2021-04-03 12:00:00,55.152
2021-04-03 16:00:00,50.90625
2021-04-03 20:00:00,52.27225
2021-04-09 12:00:00,71.13275
2021-04-09 16:00:00,63.939
2021-04-09 20:00:00,61.951
2021-04-10 12:00:00,58.37175
2021-04-10 16:00:00,53.152
2021-04-10 20:00:00,54.43025
2021-04-16 12:00:00,71.125
2021-04-16 16:00:00,63.8795
2021-04-16 20:00:00,62.55125
